"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-15;2026-09-15
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-15;2026-09-16;10,4900;36;112.064;-;-;-;-;-;-;18;1.136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;113.201
2026-09-15;2026-09-16;10,5000;-;-;487;1.734.319;-;-;-;-;-;-;1;150.000;-;-;-;-;2;3.106;-;-;-;-;-;-;-;-;-;-;490;1.887.426
2026-09-15;2026-09-16;10,5900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;392;2;4.010;-;-;-;-;5;4.402
2026-09-15;2026-09-16;10,6000;-;-;-;-;-;-;-;-;-;-;1;49.987;-;-;-;-;-;-;-;-;-;-;-;-;1;3.499.950;-;-;2;3.549.937
2026-09-15;2026-09-16;10,6100;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-09-15;2026-09-16;10,6900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;1.397;-;-;-;-;-;-;-;-;9;1.397
2026-09-15;2026-09-16;10,7000;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;468.970;2;1.468.970
2026-09-15;2026-09-16;10,8000;177;51.630;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;177;51.630
2026-09-15;2026-09-16;10,8500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1.956.173;-;-;4;1.956.173
2026-09-15;2026-09-16;10,8900;-;-;-;-;-;-;-;-;-;-;4;7.387;-;-;-;-;2;35.905;-;-;-;-;-;-;-;-;-;-;6;43.292
2026-09-15;2026-09-16;10,9700;-;-;-;-;-;-;-;-;-;-;-;-;32;146.078;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;146.078
2026-09-15;2026-09-16;10,9800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;1.107;-;-;-;-;-;-;-;-;-;-;27;1.107
2026-09-15;2026-09-16;10,9900;-;-;1;67.986;1;200;-;-;-;-;5;1.030;45;809.952;1;174.935;3;3.901;-;-;-;-;-;-;-;-;-;-;56;1.058.004
2026-09-15;2026-09-16;11,0000;1;504.918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;504.918
2026-09-15;2026-09-16;11,0900;-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;210.000;1;5.000;-;-;-;-;-;-;-;-;-;-;7;215.002
2026-09-15;2026-09-16;11,5300;-;-;-;-;-;-;-;-;-;-;-;-;67;72.047;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67;72.047
2026-09-15;2026-09-16;11,6300;-;-;1;90.433;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;90.433
2026-09-15;2026-09-16;11,9000;2;998;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;998
2026-09-15;2026-09-16;12,0100;-;-;1;940;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;940
2026-09-15;2026-09-16;12,0400;-;-;-;-;-;-;-;-;-;-;-;-;27;11.441;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;11.441
2026-09-15;2026-09-16;12,2700;-;-;2;7.815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;7.815
2026-09-15;2026-09-16;12,3000;1;123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;123
2026-09-15;2026-09-16;12,3500;1;135;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;135
2026-09-15;2026-09-16;12,4200;-;-;-;-;-;-;-;-;-;-;-;-;16;5.250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;5.250
2026-09-15;2026-09-16;12,5000;1;128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;128
2026-09-15;2026-09-16;12,5700;-;-;5;15.411;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;15.411
2026-09-15;2026-09-16;12,6400;-;-;-;-;-;-;-;-;-;-;-;-;4;5.677;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5.677
2026-09-15;2026-09-16;12,7100;-;-;1;5.373;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.373
2026-09-15;2026-09-16;TOTAL;240;17.551.369;526;3.192.412;10;10.847;30;1.151.359;20;3.401.136;13;219.597;237;2.014.352;153;2.034.361;240;502.488;9;1.397;3;392;2;4.010;41;6.124.218;51;529.104;1.575;36.737.044
2026-09-15;2026-09-16;TCO;9,84;;10,47;;10,40;;10,62;;10,39;;10,53;;10,47;;9,86;;9,72;;10,69;;10,59;;10,59;;10,59;;10,64;;10,15;

