"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-28;2026-08-28
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-28;2026-08-31;11,9500;-;-;348;23.642;-;-;-;-;-;-;-;-;-;-;1;99.945;-;-;-;-;-;-;-;-;1;3.630;-;-;350;127.217
2026-08-28;2026-08-31;12,0000;2;299.458;2;5.514;-;-;3;357.880;-;-;-;-;1;250.000;-;-;-;-;-;-;-;-;-;-;5;134.043;-;-;13;1.046.895
2026-08-28;2026-08-31;12,0250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;997.975;-;-;1;997.975
2026-08-28;2026-08-31;12,0500;-;-;1;499.965;-;-;-;-;-;-;-;-;3;1.123.955;2;525.640;-;-;-;-;-;-;-;-;-;-;-;-;6;2.149.560
2026-08-28;2026-08-31;12,0600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;607.846;-;-;1;607.846
2026-08-28;2026-08-31;12,1000;1;150.000;-;-;-;-;1;69.931;-;-;-;-;1;299.975;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;4;1.019.906
2026-08-28;2026-08-31;12,1100;-;-;-;-;-;-;-;-;-;-;-;-;1;570.128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;570.128
2026-08-28;2026-08-31;12,1200;-;-;2;877.602;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;877.602
2026-08-28;2026-08-31;12,1300;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-08-28;2026-08-31;12,1600;-;-;1;772.711;-;-;1;14.500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;787.211
2026-08-28;2026-08-31;12,1700;2;603.986;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;54.405;-;-;3;658.391
2026-08-28;2026-08-31;12,1900;-;-;-;-;-;-;1;800.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;589.905;-;-;2;1.389.905
2026-08-28;2026-08-31;12,2200;-;-;-;-;-;-;-;-;-;-;-;-;1;399.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;399.975
2026-08-28;2026-08-31;12,2500;-;-;1;3.300;-;-;-;-;-;-;-;-;1;927.726;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;931.026
2026-08-28;2026-08-31;TOTAL;117;3.334.635;383;2.490.179;40;49.372;50;2.091.028;20;2.877;4;18.594;150;5.889.786;270;3.226.673;269;1.595.783;9;633;7;13.836;1;9;47;2.620.781;22;569.358;1.389;21.903.543
2026-08-28;2026-08-31;TCO;11,95;;12,08;;11,77;;11,98;;11,63;;11,89;;12,01;;11,77;;11,85;;11,53;;11,43;;11,43;;12,05;;10,50;;11,92;

