"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-23;2026-09-23
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-23;2026-09-24;12,1600;1;31.470;3;106.192;-;-;-;-;-;-;-;-;-;-;1;52.400;55;239.347;-;-;-;-;-;-;1;3.525;-;-;61;432.934
2026-09-23;2026-09-24;12,1700;1;450.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;450.000
2026-09-23;2026-09-24;12,1900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;29.975;-;-;1;29.975
2026-09-23;2026-09-24;12,2000;2;300.000;1;12.920;-;-;1;400.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;712.920
2026-09-23;2026-09-24;12,2300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-23;2026-09-24;12,2500;1;49.970;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.049.970
2026-09-23;2026-09-24;12,3000;1;1.000.000;2;245.438;-;-;-;-;2;700.000;-;-;2;2.299.935;-;-;1;49.975;-;-;-;-;-;-;-;-;-;-;8;4.295.348
2026-09-23;2026-09-24;12,3100;1;1.160.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.160.000
2026-09-23;2026-09-24;12,3150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;459.880;-;-;1;459.880
2026-09-23;2026-09-24;12,3200;-;-;-;-;-;-;1;999.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.980
2026-09-23;2026-09-24;12,3350;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-23;2026-09-24;12,3500;-;-;-;-;-;-;-;-;-;-;-;-;6;2.959.078;-;-;1;199.807;-;-;-;-;-;-;-;-;-;-;7;3.158.885
2026-09-23;2026-09-24;12,3510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;89.905;-;-;1;89.905
2026-09-23;2026-09-24;12,3700;-;-;-;-;-;-;-;-;-;-;-;-;1;599.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;599.975
2026-09-23;2026-09-24;12,3800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;299.915;-;-;-;-;-;-;-;-;2;87.389;-;-;3;387.304
2026-09-23;2026-09-24;12,4000;-;-;-;-;-;-;4;1.232.983;-;-;-;-;2;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;3.232.983
2026-09-23;2026-09-24;12,4050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;85.629;-;-;1;85.629
2026-09-23;2026-09-24;12,4100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;862.887;-;-;1;862.887
2026-09-23;2026-09-24;12,4150;-;-;-;-;-;-;-;-;-;-;-;-;1;3.900.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.900.000
2026-09-23;2026-09-24;12,4600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.905;-;-;1;99.905
2026-09-23;2026-09-24;12,4800;-;-;-;-;-;-;-;-;1;64.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;64.000
2026-09-23;2026-09-24;12,5000;1;201;-;-;-;-;-;-;-;-;1;342.945;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;343.146
2026-09-23;2026-09-24;12,5600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;1;500.000
2026-09-23;2026-09-24;12,5800;-;-;-;-;-;-;-;-;-;-;-;-;1;115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;115
2026-09-23;2026-09-24;12,6400;-;-;-;-;-;-;-;-;-;-;-;-;3;524;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;524
2026-09-23;2026-09-24;12,6500;-;-;1;2.601;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.601
2026-09-23;2026-09-24;12,8000;-;-;1;4.968;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.968
2026-09-23;2026-09-24;TOTAL;161;5.964.527;537;881.066;24;29.247;48;2.685.578;19;872.063;11;405.542;202;15.656.475;161;1.255.334;280;2.215.691;17;15.443;4;1.290;2;500.003;44;2.532.105;59;24.639;1.569;33.039.004
2026-09-23;2026-09-24;TCO;12,18;;12,06;;12,03;;12,32;;12,28;;12,40;;12,32;;12,14;;12,03;;11,76;;11,66;;12,56;;12,29;;11,06;;12,26;

