"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-12;2026-08-12
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-12;2026-08-13;11,3100;-;-;18;70.024;-;-;-;-;-;-;-;-;-;-;-;-;1;800;-;-;2;5.000;-;-;-;-;-;-;21;75.824
2026-08-12;2026-08-13;11,3500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25.000;-;-;1;25.000
2026-08-12;2026-08-13;11,3600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;10.077;4;10.077
2026-08-12;2026-08-13;11,4000;-;-;-;-;-;-;70;121.250;-;-;1;10.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71;131.250
2026-08-12;2026-08-13;11,4100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;21.510;-;-;69;271.193;-;-;-;-;-;-;-;-;70;292.703
2026-08-12;2026-08-13;11,4500;-;-;3;26.790;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;126.790
2026-08-12;2026-08-13;11,5000;-;-;4;432.620;-;-;1;10.000;-;-;2;290.545;-;-;-;-;1;73.807;-;-;-;-;-;-;2;30.455;-;-;10;837.426
2026-08-12;2026-08-13;11,5100;42;122.136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;88.945;-;-;-;-;-;-;-;-;-;-;44;211.081
2026-08-12;2026-08-13;11,5400;-;-;-;-;-;-;-;-;-;-;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000
2026-08-12;2026-08-13;11,5500;2;7.580;-;-;-;-;1;299.990;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;307.570
2026-08-12;2026-08-13;11,5600;1;17.213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;17.213
2026-08-12;2026-08-13;11,5800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;212.920;-;-;-;-;-;-;-;-;-;-;-;-;1;212.920
2026-08-12;2026-08-13;11,6000;3;115.053;2;299.965;-;-;-;-;-;-;-;-;1;53.209;1;315.000;-;-;-;-;-;-;-;-;2;414.728;-;-;9;1.197.955
2026-08-12;2026-08-13;11,6100;8;74.441;-;-;-;-;-;-;12;54.088;5;5.039;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;133.568
2026-08-12;2026-08-13;11,6200;1;20.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;20.000
2026-08-12;2026-08-13;11,6500;18;738.262;1;860.011;-;-;-;-;-;-;-;-;1;45.820;-;-;2;2.405.572;-;-;-;-;-;-;-;-;-;-;22;4.049.665
2026-08-12;2026-08-13;11,6600;-;-;-;-;-;-;-;-;-;-;-;-;1;318.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;318.982
2026-08-12;2026-08-13;11,6700;1;500.000;-;-;-;-;-;-;1;90.000;-;-;-;-;-;-;1;4.493;-;-;-;-;-;-;-;-;-;-;3;594.493
2026-08-12;2026-08-13;11,6800;-;-;-;-;-;-;-;-;-;-;-;-;3;2.225.938;1;600.000;-;-;-;-;-;-;-;-;-;-;-;-;4;2.825.938
2026-08-12;2026-08-13;11,6850;1;466.581;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;466.581
2026-08-12;2026-08-13;11,6900;2;694.765;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;694.765
2026-08-12;2026-08-13;11,6950;-;-;-;-;-;-;-;-;-;-;-;-;1;2.017.557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.017.557
2026-08-12;2026-08-13;11,7000;13;8.366.913;3;3.641.469;-;-;-;-;-;-;-;-;1;174.524;-;-;137;102.878;-;-;-;-;-;-;-;-;-;-;154;12.285.782
2026-08-12;2026-08-13;11,7100;3;500.080;333;32.135;-;-;-;-;-;-;7;2.863;90;1.205.503;3;741.197;4;359;-;-;6;3.462;-;-;1;32.765;-;-;447;2.518.365
2026-08-12;2026-08-13;11,7300;1;500.000;-;-;-;-;-;-;-;-;-;-;1;999.880;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.499.880
2026-08-12;2026-08-13;11,7400;-;-;-;-;-;-;-;-;1;43.524;-;-;-;-;-;-;2;17.861;-;-;-;-;-;-;-;-;-;-;3;61.385
2026-08-12;2026-08-13;11,7500;14;163.908;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;134.224;-;-;15;298.132
2026-08-12;2026-08-13;11,7510;-;-;-;-;-;-;-;-;-;-;-;-;2;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.000.000
2026-08-12;2026-08-13;11,7550;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3.000.000;-;-;-;-;-;-;-;-;-;-;-;-;2;3.000.000
2026-08-12;2026-08-13;11,7700;-;-;-;-;-;-;-;-;-;-;-;-;38;13.004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;13.004
2026-08-12;2026-08-13;11,8100;-;-;1;43.000;-;-;-;-;-;-;1;663.403;3;4;2;28.950;-;-;-;-;-;-;-;-;-;-;-;-;7;735.357
2026-08-12;2026-08-13;11,8400;-;-;3;4.400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4.400
2026-08-12;2026-08-13;11,8600;-;-;-;-;-;-;-;-;-;-;-;-;21;5.119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;5.119
2026-08-12;2026-08-13;11,8700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;825;-;-;-;-;-;-;-;-;-;-;1;825
2026-08-12;2026-08-13;11,9000;7;11.272;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;11.272
2026-08-12;2026-08-13;11,9600;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-08-12;2026-08-13;11,9634;-;-;-;-;-;-;-;-;-;-;-;-;1;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;16
2026-08-12;2026-08-13;12,0000;9;19.922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;19.922
2026-08-12;2026-08-13;12,0200;-;-;-;-;-;-;-;-;-;-;-;-;1;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;42
2026-08-12;2026-08-13;12,0800;-;-;-;-;-;-;-;-;-;-;-;-;2;441;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;441
2026-08-12;2026-08-13;12,1500;-;-;-;-;-;-;-;-;-;-;-;-;1;465;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;465
2026-08-12;2026-08-13;TOTAL;126;12.318.126;369;5.910.414;2;1.350;73;531.240;14;187.612;18;2.471.870;276;8.382.354;153;5.048.105;273;3.082.805;69;271.193;8;8.462;-;-;32;647.140;30;51.181;1.443;38.911.851
2026-08-12;2026-08-13;TCO;11,69;;11,69;;11,21;;11,50;;11,67;;11,61;;11,63;;11,71;;11,56;;11,41;;11,47;;-;;11,61;;10,67;;11,66;

