"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-14;2026-07-14
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-14;2026-07-15;10,2400;-;-;-;-;-;-;-;-;-;-;-;-;1;3.523;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.523
2026-07-14;2026-07-15;10,3000;-;-;-;-;-;-;-;-;-;-;-;-;112;71.820;152;220.031;-;-;-;-;-;-;-;-;-;-;-;-;264;291.851
2026-07-14;2026-07-15;10,3093;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5
2026-07-14;2026-07-15;10,3600;-;-;-;-;-;-;-;-;-;-;-;-;2;95.588;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;95.588
2026-07-14;2026-07-15;10,4000;27;227.318;44;137.237;5;6.320;34;11.605;21;72.232;-;-;-;-;-;-;81;335.881;15;11.639;-;-;-;-;9;9.230;-;-;236;811.462
2026-07-14;2026-07-15;10,4500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;115.045;-;-;2;115.045
2026-07-14;2026-07-15;10,4600;1;99.980;-;-;-;-;-;-;-;-;-;-;27;700.257;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;800.237
2026-07-14;2026-07-15;10,4900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91;46.946;-;-;-;-;-;-;-;-;-;-;91;46.946
2026-07-14;2026-07-15;10,5000;5;2.279.357;55;400.886;3;3.000;1;51.000;-;-;2;570;77;28.812;3;290.214;-;-;-;-;4;2.129;-;-;-;-;133;104.667;283;3.160.634
2026-07-14;2026-07-15;10,5100;-;-;-;-;-;-;-;-;-;-;-;-;2;375.294;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;375.294
2026-07-14;2026-07-15;10,5500;1;85.751;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;2;28.964;-;-;4;614.715
2026-07-14;2026-07-15;10,5800;2;168.864;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;168.864
2026-07-14;2026-07-15;10,6000;2;1.199.960;3;149.238;-;-;-;-;-;-;-;-;-;-;4;222.925;-;-;-;-;-;-;-;-;3;154.690;-;-;12;1.726.813
2026-07-14;2026-07-15;10,6100;1;5.890.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.890.000
2026-07-14;2026-07-15;10,6200;1;1.000.000;-;-;-;-;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.300.000
2026-07-14;2026-07-15;10,6300;-;-;1;31.930;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;31.930
2026-07-14;2026-07-15;10,6500;4;1.015.639;3;61.271;-;-;3;900.000;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;2.076.911
2026-07-14;2026-07-15;10,7000;-;-;5;1.041.657;-;-;-;-;1;250.000;1;49.975;1;1.132.250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;2.473.882
2026-07-14;2026-07-15;10,7050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.845.791;-;-;-;-;-;-;-;-;-;-;-;-;1;1.845.791
2026-07-14;2026-07-15;10,7200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;349.915;-;-;-;-;-;-;-;-;-;-;-;-;1;349.915
2026-07-14;2026-07-15;10,7300;-;-;-;-;-;-;-;-;-;-;-;-;2;1.111.325;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.111.325
2026-07-14;2026-07-15;10,7600;-;-;-;-;-;-;1;2.000.000;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.100.000
2026-07-14;2026-07-15;10,7700;-;-;-;-;-;-;-;-;-;-;-;-;1;499.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.975
2026-07-14;2026-07-15;10,7900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-07-14;2026-07-15;10,8000;-;-;1;2.999.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.999.915
2026-07-14;2026-07-15;10,8200;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-07-14;2026-07-15;10,8450;-;-;-;-;-;-;-;-;2;1.300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.300.000
2026-07-14;2026-07-15;10,8600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;9.999.920;-;-;-;-;-;-;-;-;-;-;-;-;1;9.999.920
2026-07-14;2026-07-15;TOTAL;44;11.966.870;112;4.822.134;8;9.320;39;2.962.605;26;2.222.232;3;50.545;237;5.196.937;163;14.928.796;177;392.776;15;11.639;4;2.129;6;1.146;36;316.661;137;104.882;1.007;42.988.673
2026-07-14;2026-07-15;TCO;10,59;;10,73;;10,43;;10,72;;10,80;;10,70;;10,58;;10,81;;10,40;;10,40;;10,50;;10,10;;10,52;;10,50;;10,70;

