"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-31;2026-07-31
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-31;"2026-08-01 al 2026-08-03";11,9000;-;-;-;-;-;-;-;-;-;-;1;33.805;-;-;-;-;1;5.983;-;-;-;-;-;-;-;-;-;-;2;39.788
2026-07-31;"2026-08-01 al 2026-08-03";11,9500;-;-;-;-;-;-;143;845.472;-;-;-;-;295;997.752;297;597.485;218;862.197;-;-;-;-;-;-;-;-;-;-;953;3.302.906
2026-07-31;"2026-08-01 al 2026-08-03";11,9700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-07-31;"2026-08-01 al 2026-08-03";12,0000;8;25.617;3;159.979;-;-;1;241.599;-;-;2;306.827;2;2.046.400;-;-;1;1.000;-;-;-;-;-;-;1;4.905;-;-;18;2.786.326
2026-07-31;"2026-08-01 al 2026-08-03";12,0500;25;1.025.784;39;155.654;27;11.139;-;-;31;91.990;1;200;-;-;-;-;4;7.100;25;76.628;-;-;-;-;-;-;-;-;152;1.368.495
2026-07-31;"2026-08-01 al 2026-08-03";12,0800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14.862;-;-;1;14.862
2026-07-31;"2026-08-01 al 2026-08-03";12,0900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;11.800;-;-;-;-;-;-;-;-;-;-;1;11.800
2026-07-31;"2026-08-01 al 2026-08-03";12,1000;-;-;-;-;-;-;1;12.000;-;-;-;-;2;403.340;1;499.940;3;511.649;-;-;-;-;1;220.000;2;43.680;-;-;10;1.690.609
2026-07-31;"2026-08-01 al 2026-08-03";12,1100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;317.394;-;-;2;317.394
2026-07-31;"2026-08-01 al 2026-08-03";12,1200;-;-;-;-;-;-;1;1.500.000;-;-;-;-;1;349.975;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;3;2.349.975
2026-07-31;"2026-08-01 al 2026-08-03";12,1400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168;112.827;-;-;-;-;-;-;-;-;-;-;168;112.827
2026-07-31;"2026-08-01 al 2026-08-03";12,1500;10;944.954;60;170.632;10;53.900;-;-;-;-;6;4.308;54;1.531.450;8;3.808.282;5;540.501;-;-;14;26.442;-;-;3;301.930;233;1.570.157;403;8.952.556
2026-07-31;"2026-08-01 al 2026-08-03";12,1600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;272.056;-;-;-;-;-;-;-;-;-;-;2;272.056
2026-07-31;"2026-08-01 al 2026-08-03";12,1660;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;691.505;-;-;1;691.505
2026-07-31;"2026-08-01 al 2026-08-03";12,1700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;719.458;-;-;-;-;-;-;-;-;-;-;-;-;4;719.458
2026-07-31;"2026-08-01 al 2026-08-03";12,1800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;33.567;-;-;-;-;-;-;-;-;-;-;-;-;1;33.567
2026-07-31;"2026-08-01 al 2026-08-03";12,2000;3;2.116.623;-;-;1;46.000;-;-;-;-;2;25.500;4;2.907.304;-;-;4;1.470.570;-;-;-;-;-;-;3;105.059;-;-;17;6.671.055
2026-07-31;"2026-08-01 al 2026-08-03";12,2100;-;-;1;1.600.000;-;-;-;-;1;399.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;463.687;-;-;3;2.463.662
2026-07-31;"2026-08-01 al 2026-08-03";12,2150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;799.980;-;-;-;-;-;-;-;-;-;-;1;799.980
2026-07-31;"2026-08-01 al 2026-08-03";12,2200;-;-;-;-;-;-;-;-;-;-;-;-;3;1.306.742;-;-;-;-;-;-;-;-;-;-;2;411.240;-;-;5;1.717.983
2026-07-31;"2026-08-01 al 2026-08-03";12,2500;2;1.026.404;1;2.900;-;-;-;-;1;60.000;-;-;4;199.989;2;40.000;-;-;-;-;-;-;-;-;-;-;-;-;10;1.329.293
2026-07-31;"2026-08-01 al 2026-08-03";12,2600;2;1.053.278;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.053.278
2026-07-31;"2026-08-01 al 2026-08-03";12,2750;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-31;"2026-08-01 al 2026-08-03";12,3000;-;-;-;-;-;-;-;-;-;-;1;200.000;-;-;-;-;1;1.700.000;-;-;-;-;-;-;-;-;1;500.000;3;2.400.000
2026-07-31;"2026-08-01 al 2026-08-03";TOTAL;60;7.245.017;104;2.089.165;38;111.039;146;2.599.071;33;551.965;14;576.982;370;9.927.452;314;5.698.732;410;6.795.664;25;76.628;14;26.442;5;220.289;53;3.173.792;234;2.070.157;1.820;41.162.394
2026-07-31;"2026-08-01 al 2026-08-03";TCO;12,19;;12,18;;12,16;;12,05;;12,19;;12,11;;12,08;;12,13;;12,17;;12,05;;12,15;;12,10;;12,04;;12,19;;12,13;

