"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-15;2026-07-15
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-15;"2026-07-16 al 2026-07-17";10,8300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.905;-;-;1;99.905
2026-07-15;"2026-07-16 al 2026-07-17";10,8500;-;-;-;-;-;-;-;-;-;-;-;-;1;184.378;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;184.378
2026-07-15;"2026-07-16 al 2026-07-17";10,8600;-;-;3;1.277.202;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.277.202
2026-07-15;"2026-07-16 al 2026-07-17";10,8700;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000
2026-07-15;"2026-07-16 al 2026-07-17";10,8800;-;-;2;100.000;-;-;-;-;-;-;-;-;1;599.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;699.982
2026-07-15;"2026-07-16 al 2026-07-17";10,9000;-;-;2;799.925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;799.925
2026-07-15;"2026-07-16 al 2026-07-17";10,9100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;180.000;-;-;1;180.000
2026-07-15;"2026-07-16 al 2026-07-17";10,9500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;499.975;-;-;2;499.975
2026-07-15;"2026-07-16 al 2026-07-17";10,9950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;749.785;-;-;2;749.785
2026-07-15;"2026-07-16 al 2026-07-17";TOTAL;34;302.164;105;3.198.820;11;89.048;39;457.222;31;4.732;6;654.089;444;7.088.776;208;934.189;299;2.835.854;8;13.772;5;1.074;4;600;48;2.004.616;210;543.561;1.452;18.128.517
2026-07-15;"2026-07-16 al 2026-07-17";TCO;10,71;;10,84;;10,69;;10,67;;10,60;;10,77;;10,69;;10,69;;10,75;;10,60;;10,70;;10,30;;10,90;;10,70;;10,75;

