"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-20;2026-07-20
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-20;2026-07-21;10,6500;-;-;1;49;-;-;-;-;-;-;-;-;145;66.764;145;165.752;97;78.383;-;-;-;-;-;-;-;-;-;-;388;310.948
2026-07-20;2026-07-21;10,6600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;7;-;-;-;-;-;-;-;-;-;-;-;-;3;7
2026-07-20;2026-07-21;10,7000;-;-;-;-;-;-;-;-;-;-;-;-;7;2.814;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;2.814
2026-07-20;2026-07-21;10,7500;32;126.606;44;36.571;33;2.539;28;9.265;24;4.003;2;627;10;29.064;-;-;-;-;8;3.923;-;-;-;-;-;-;2;95;183;212.692
2026-07-20;2026-07-21;10,7800;1;90.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;90.000
2026-07-20;2026-07-21;10,8000;1;4.640;-;-;-;-;-;-;-;-;1;6.326;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;10.966
2026-07-20;2026-07-21;10,8100;-;-;-;-;-;-;-;-;-;-;-;-;11;855.433;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;855.433
2026-07-20;2026-07-21;10,8200;-;-;-;-;-;-;-;-;-;-;1;37.700;-;-;-;-;-;-;-;-;-;-;-;-;1;44.905;-;-;2;82.605
2026-07-20;2026-07-21;10,8400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;116;67.756;-;-;-;-;-;-;-;-;-;-;116;67.756
2026-07-20;2026-07-21;10,8500;6;803.636;7;460.607;2;200;1;56.000;-;-;7;16.210;32;50.366;1;100.000;6;108.259;-;-;5;457;-;-;1;9.270;272;638.421;340;2.243.426
2026-07-20;2026-07-21;10,8700;-;-;1;475.458;-;-;-;-;-;-;-;-;-;-;1;499.932;-;-;-;-;-;-;-;-;-;-;-;-;2;975.390
2026-07-20;2026-07-21;10,9000;4;945.377;1;196.241;-;-;-;-;-;-;-;-;2;499.960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1.641.578
2026-07-20;2026-07-21;10,9200;-;-;-;-;-;-;-;-;-;-;-;-;1;109.975;1;137.935;-;-;-;-;-;-;-;-;-;-;-;-;2;247.910
2026-07-20;2026-07-21;10,9300;1;323.941;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;323.941
2026-07-20;2026-07-21;10,9500;-;-;49;17.078;-;-;-;-;-;-;-;-;3;1.484.507;2;100.000;-;-;-;-;-;-;-;-;1;25.730;-;-;55;1.627.315
2026-07-20;2026-07-21;10,9700;-;-;1;538.577;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;538.577
2026-07-20;2026-07-21;10,9750;1;4.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.000.000
2026-07-20;2026-07-21;10,9800;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;3;101.315;-;-;4;1.101.315
2026-07-20;2026-07-21;11,0300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;305.241;-;-;2;305.241
2026-07-20;2026-07-21;11,0500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.975;1;199.975
2026-07-20;2026-07-21;11,1000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;200.000;-;-;1;200.000
2026-07-20;2026-07-21;TOTAL;46;6.294.201;104;1.724.580;35;2.739;29;65.265;24;4.003;12;63.063;217;4.292.292;154;1.003.630;222;263.127;8;3.923;5;457;6;6.050;51;695.397;275;838.491;1.188;15.257.217
2026-07-20;2026-07-21;TCO;10,94;;10,90;;10,76;;10,84;;10,75;;10,79;;10,86;;10,85;;10,78;;10,75;;10,85;;10,45;;11,01;;10,90;;10,90;

