"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-28;2026-07-28
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-28;2026-07-29;11,2500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.800;-;-;-;-;-;-;-;-;-;-;1;1.800
2026-07-28;2026-07-29;11,3300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1
2026-07-28;2026-07-29;11,3400;-;-;-;-;-;-;-;-;-;-;-;-;151;175.925;184;182.601;118;275.529;-;-;-;-;-;-;-;-;-;-;453;634.054
2026-07-28;2026-07-29;11,3500;9;40.346;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;10;40.347
2026-07-28;2026-07-29;11,3600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-07-28;2026-07-29;11,3700;-;-;-;-;-;-;-;-;-;-;-;-;29;9.148;-;-;-;-;-;-;-;-;-;-;-;-;1;200;30;9.348
2026-07-28;2026-07-29;11,3800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-07-28;2026-07-29;11,4200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;13.736;-;-;-;-;-;-;-;-;-;-;1;13.736
2026-07-28;2026-07-29;11,4300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;200.000;-;-;-;-;1;200.000
2026-07-28;2026-07-29;11,4400;42;117.729;22;306.175;25;6.737;33;131.937;21;3.247;2;46;-;-;-;-;1;5.000;16;5.435;-;-;-;-;-;-;-;-;162;576.307
2026-07-28;2026-07-29;11,4500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.000;-;-;1;5.000
2026-07-28;2026-07-29;11,4700;-;-;-;-;-;-;-;-;-;-;-;-;4;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5
2026-07-28;2026-07-29;11,4900;1;1.300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.300
2026-07-28;2026-07-29;11,5000;-;-;1;14.867;-;-;1;32.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;27.960;-;-;3;74.827
2026-07-28;2026-07-29;11,5300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131;57.600;-;-;-;-;-;-;-;-;-;-;131;57.600
2026-07-28;2026-07-29;11,5400;7;40.407;-;-;1;18.070;-;-;-;-;4;178;75;977.144;3;5.213;5;530.835;-;-;3;426;-;-;-;-;47;41.814;145;1.614.086
2026-07-28;2026-07-29;11,5500;1;22.040;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;2;122.040
2026-07-28;2026-07-29;11,5760;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;18.982;-;-;-;-;-;-;-;-;-;-;1;18.982
2026-07-28;2026-07-29;11,5900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000
2026-07-28;2026-07-29;11,6000;2;103.275;6;238.321;-;-;1;500.000;-;-;-;-;-;-;-;-;2;1.500.000;-;-;-;-;-;-;3;563.448;-;-;14;2.905.044
2026-07-28;2026-07-29;11,6200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;35.835;-;-;-;-;-;-;-;-;-;-;-;-;1;35.835
2026-07-28;2026-07-29;11,6400;1;81.621;36;13.949;-;-;-;-;-;-;-;-;-;-;3;50.000;1;11.280;-;-;-;-;-;-;-;-;-;-;41;156.851
2026-07-28;2026-07-29;11,6500;3;301.444;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;60.901;-;-;4;362.345
2026-07-28;2026-07-29;11,6600;-;-;-;-;-;-;-;-;-;-;-;-;1;112.942;2;16.575;-;-;-;-;-;-;-;-;-;-;-;-;3;129.517
2026-07-28;2026-07-29;11,6700;1;915.200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;915.200
2026-07-28;2026-07-29;11,6900;1;169.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;169.975
2026-07-28;2026-07-29;11,7000;2;342.550;1;15.000;-;-;-;-;-;-;-;-;2;4.000.000;1;724.564;-;-;-;-;-;-;-;-;-;-;-;-;6;5.082.114
2026-07-28;2026-07-29;11,7400;-;-;-;-;-;-;-;-;1;21.840;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;21.840
2026-07-28;2026-07-29;11,7500;7;1.238.602;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1.238.602
2026-07-28;2026-07-29;11,7600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;1;150.000
2026-07-28;2026-07-29;11,7800;1;70.000;-;-;-;-;-;-;-;-;-;-;1;900.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;970.000
2026-07-28;2026-07-29;11,8000;1;4.000.000;-;-;-;-;-;-;-;-;-;-;2;3.325.236;1;0;-;-;-;-;-;-;-;-;-;-;-;-;4;7.325.236
2026-07-28;2026-07-29;11,8100;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000
2026-07-28;2026-07-29;11,8500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.895;-;-;-;-;-;-;-;-;-;-;-;-;1;199.895
2026-07-28;2026-07-29;11,8700;1;999.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;799.880;-;-;4;1.799.855
2026-07-28;2026-07-29;11,9000;1;200.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;699.905;-;-;4;899.905
2026-07-28;2026-07-29;11,9300;-;-;-;-;-;-;-;-;-;-;-;-;2;669.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;669.982
2026-07-28;2026-07-29;11,9500;-;-;-;-;-;-;1;199.990;-;-;-;-;1;22.528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;222.518
2026-07-28;2026-07-29;11,9800;-;-;-;-;-;-;1;1.000.000;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.000.000
2026-07-28;2026-07-29;11,9900;-;-;2;730.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;730.000
2026-07-28;2026-07-29;12,0000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.299.812;-;-;-;-;-;-;-;-;1;99.820;-;-;4;1.399.632
2026-07-28;2026-07-29;12,0100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.925;-;-;-;-;-;-;-;-;-;-;-;-;1;999.925
2026-07-28;2026-07-29;12,0331;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.200.000;-;-;-;-;-;-;-;-;-;-;-;-;1;1.200.000
2026-07-28;2026-07-29;12,0635;-;-;-;-;-;-;-;-;2;3.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3.000.000
2026-07-28;2026-07-29;12,0700;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-07-28;2026-07-29;TOTAL;82;8.944.464;68;1.318.312;26;24.807;37;1.863.927;24;3.025.087;7;2.000.224;279;11.345.343;207;4.864.421;264;2.514.828;16;5.435;3;426;8;242.466;43;2.661.721;48;42.014;1.112;38.853.476
2026-07-28;2026-07-29;TCO;11,77;;11,78;;11,51;;11,83;;12,06;;12,07;;11,73;;11,91;;11,55;;11,44;;11,54;;11,39;;11,74;;11,54;;11,80;

