"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-13;2026-07-13
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-13;2026-07-14;10,2000;-;-;-;-;-;-;-;-;-;-;-;-;181;1.050.211;182;291.463;2;1.380;-;-;-;-;-;-;1;3.655;-;-;366;1.346.709
2026-07-13;2026-07-14;10,2400;-;-;-;-;-;-;-;-;-;-;-;-;18;25.265;-;-;-;-;-;-;-;-;-;-;1;19.655;-;-;19;44.920
2026-07-13;2026-07-14;10,2500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;57.810;-;-;1;57.810
2026-07-13;2026-07-14;10,3000;37;163.823;46;129.929;15;1.372;26;28.314;21;66.249;-;-;-;-;-;-;105;265.942;14;19.587;-;-;-;-;1;38.343;-;-;265;713.559
2026-07-13;2026-07-14;10,3200;-;-;-;-;-;-;-;-;-;-;-;-;1;70.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;70.000
2026-07-13;2026-07-14;10,3500;1;14.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14.000
2026-07-13;2026-07-14;10,3600;-;-;-;-;-;-;-;-;-;-;-;-;2;13.768;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;13.768
2026-07-13;2026-07-14;10,3900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131;64.072;-;-;-;-;-;-;-;-;-;-;131;64.072
2026-07-13;2026-07-14;10,4000;2;4.765;1;53.800;1;1.154;2;103.976;-;-;6;70;7;16.760;-;-;1;110.554;-;-;1;252;-;-;1;116.601;126;254.558;148;662.490
2026-07-13;2026-07-14;10,4001;-;-;-;-;-;-;-;-;-;-;-;-;3;128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;128
2026-07-13;2026-07-14;10,4300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;110.956;-;-;3;110.956
2026-07-13;2026-07-14;10,4500;2;134.165;-;-;-;-;-;-;-;-;-;-;1;34.311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;168.476
2026-07-13;2026-07-14;10,5000;-;-;35;73.100;-;-;-;-;1;32.431;-;-;3;8;1;70.000;-;-;-;-;-;-;-;-;2;111.983;-;-;42;287.522
2026-07-13;2026-07-14;10,5100;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
2026-07-13;2026-07-14;10,5250;-;-;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000
2026-07-13;2026-07-14;10,5500;2;759.965;-;-;-;-;-;-;-;-;-;-;-;-;1;30.000;-;-;-;-;-;-;-;-;-;-;-;-;3;789.965
2026-07-13;2026-07-14;10,5600;1;1.210.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.210.000
2026-07-13;2026-07-14;10,6000;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;3;19.942;-;-;-;-;-;-;-;-;1;1.779.375;-;-;5;2.099.317
2026-07-13;2026-07-14;10,6400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-13;2026-07-14;10,6500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;607.651;-;-;-;-;-;-;-;-;-;-;-;-;1;607.651
2026-07-13;2026-07-14;10,7100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.920;-;-;-;-;-;-;-;-;-;-;-;-;1;99.920
2026-07-13;2026-07-14;10,7680;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000
2026-07-13;2026-07-14;10,8500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;900;-;-;-;-;-;-;-;-;-;-;-;-;1;900
2026-07-13;2026-07-14;TOTAL;48;2.289.085;82;256.829;16;2.526;29;432.291;23;398.680;6;70;222;1.560.817;193;3.619.878;242;442.571;14;19.587;1;252;2;99;27;2.250.803;126;254.558;1.031;11.528.045
2026-07-13;2026-07-14;TCO;10,53;;10,38;;10,35;;10,53;;10,49;;10,40;;10,11;;10,66;;10,34;;10,30;;10,40;;10,00;;10,55;;10,40;;10,50;

