"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-09;2026-09-09
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-09;2026-09-10;12,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;26;3.341;-;-;-;-;-;-;-;-;-;-;27;1.003.341
2026-09-09;2026-09-10;12,6400;-;-;510;45.315;-;-;-;-;2;2.017.476;2;625;62;1.357.921;-;-;13;1.853.821;-;-;-;-;-;-;1;49.945;-;-;590;5.325.103
2026-09-09;2026-09-10;12,6500;-;-;3;580.016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;580.016
2026-09-09;2026-09-10;12,6800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;28.405;-;-;1;28.405
2026-09-09;2026-09-10;12,6900;-;-;1;199.940;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.940
2026-09-09;2026-09-10;12,7000;-;-;-;-;-;-;-;-;-;-;-;-;2;1.596.982;-;-;1;100;-;-;-;-;-;-;-;-;1;3.099.975;4;4.697.057
2026-09-09;2026-09-10;12,7200;-;-;-;-;-;-;-;-;-;-;-;-;2;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;500.000
2026-09-09;2026-09-10;12,7300;-;-;-;-;-;-;-;-;-;-;-;-;4;4.117.056;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4.117.056
2026-09-09;2026-09-10;12,7400;-;-;3;23.781;-;-;-;-;-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;1;49.935;8;73.719
2026-09-09;2026-09-10;12,7500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;186.906;1;1.000.000;4;1.186.906
2026-09-09;2026-09-10;12,7550;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.975;-;-;1;499.975
2026-09-09;2026-09-10;12,7600;-;-;-;-;-;-;-;-;-;-;-;-;3;1.994.454;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.994.454
2026-09-09;2026-09-10;12,8400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.975;1;99.975
2026-09-09;2026-09-10;12,8600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.999.975;1;3.999.975
2026-09-09;2026-09-10;TOTAL;128;27.809.978;568;6.620.625;12;556.370;43;3.245.050;27;3.698.661;15;2.347.031;178;18.927.584;228;10.415.192;362;5.604.780;31;88.040;4;3.001;2;282.012;59;3.889.444;47;10.260.720;1.704;93.748.487
2026-09-09;2026-09-10;TCO;12,39;;12,28;;12,12;;12,22;;12,48;;12,57;;12,44;;12,32;;12,47;;12,34;;12,24;;12,61;;12,24;;12,74;;12,42;

