"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-30;2026-07-30
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-30;2026-07-31;12,0000;1;199.965;1;8.732;-;-;-;-;-;-;1;4.200;-;-;1;381.007;-;-;-;-;-;-;-;-;-;-;1;40.000;5;633.904
2026-07-30;2026-07-31;12,0100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;30.733;-;-;-;-;-;-;-;-;-;-;-;-;1;30.733
2026-07-30;2026-07-31;12,0400;-;-;-;-;-;-;-;-;1;522.910;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;522.910
2026-07-30;2026-07-31;12,0500;3;392.351;5;163.592;-;-;-;-;-;-;-;-;-;-;2;468.935;1;1.024.813;-;-;-;-;-;-;-;-;-;-;11;2.049.691
2026-07-30;2026-07-31;12,0700;1;200.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;200.000
2026-07-30;2026-07-31;12,1000;-;-;2;528.510;-;-;-;-;-;-;-;-;-;-;1;99.945;-;-;-;-;-;-;-;-;2;175.600;-;-;5;804.055
2026-07-30;2026-07-31;12,1100;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-07-30;2026-07-31;12,1200;2;350.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;350.000
2026-07-30;2026-07-31;12,1300;-;-;-;-;-;-;-;-;-;-;1;166.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;166.000
2026-07-30;2026-07-31;12,1450;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;334.895;-;-;-;-;-;-;-;-;-;-;-;-;1;334.895
2026-07-30;2026-07-31;12,1500;2;1.200.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;20.000;-;-;4;1.220.000
2026-07-30;2026-07-31;12,1650;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-07-30;2026-07-31;12,1800;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;1;160.000;-;-;-;-;-;-;-;-;-;-;-;-;2;660.000
2026-07-30;2026-07-31;12,2000;2;9.199.945;4;2.529.800;-;-;-;-;-;-;-;-;3;1.100.740;-;-;-;-;-;-;-;-;-;-;3;249.960;-;-;12;13.080.445
2026-07-30;2026-07-31;12,2200;-;-;-;-;-;-;-;-;-;-;-;-;2;3.651.023;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3.651.023
2026-07-30;2026-07-31;12,2300;-;-;-;-;-;-;-;-;-;-;-;-;1;4.500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.500.000
2026-07-30;2026-07-31;12,2500;-;-;1;148.345;-;-;-;-;-;-;-;-;1;399.880;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;3;1.048.225
2026-07-30;2026-07-31;12,2650;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-30;2026-07-31;12,3500;-;-;1;999.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;999.915
2026-07-30;2026-07-31;12,4000;-;-;3;1.243.904;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2.243.904
2026-07-30;2026-07-31;TOTAL;74;13.240.160;88;7.088.267;31;17.861;48;155.918;23;525.380;13;1.244.318;396;11.208.390;274;2.275.041;325;1.483.401;15;11.361;11;5.585;3;660;49;556.276;88;913.229;1.438;38.725.847
2026-07-30;2026-07-31;TCO;12,16;;12,24;;11,80;;11,84;;12,04;;12,33;;12,15;;12,00;;11,95;;11,79;;11,89;;11,49;;12,07;;12,09;;12,15;

