"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-31;2026-08-31
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
;;;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto
2026-08-31;2026-09-01;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;2;8.191;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;8.191
2026-08-31;2026-09-01;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;1;55.528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;55.528
2026-08-31;2026-09-01;9,9600;-;-;-;-;-;-;-;-;-;-;-;-;1;4.703;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.703
2026-08-31;2026-09-01;10,0000;-;-;-;-;-;-;-;-;-;-;-;-;76;11.566;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76;11.566
2026-08-31;2026-09-01;10,5000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;3.903;22;3.903
2026-08-31;2026-09-01;11,1000;-;-;-;-;-;-;-;-;-;-;1;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;51
2026-08-31;2026-09-01;11,4200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;210;189.174;-;-;-;-;-;-;-;-;-;-;-;-;210;189.174
2026-08-31;2026-09-01;11,5200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;108;1;7;-;-;-;-;4;115
2026-08-31;2026-09-01;11,6000;-;-;-;-;-;-;-;-;-;-;1;72.061;-;-;-;-;-;-;-;-;-;-;-;-;1;54.273;-;-;2;126.335
