"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-02;2026-07-02
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-02;2026-07-03;9,8200;1;1.000.000;-;-;-;-;-;-;-;-;-;-;2;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.300.000
2026-07-02;2026-07-03;9,8299;-;-;-;-;-;-;-;-;-;-;-;-;1;344;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;344
2026-07-02;2026-07-03;9,8300;-;-;-;-;-;-;-;-;-;-;-;-;1;800.000;1;249.907;-;-;-;-;-;-;-;-;-;-;-;-;2;1.049.907
2026-07-02;2026-07-03;9,8350;-;-;-;-;-;-;-;-;-;-;-;-;1;699.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;699.982
2026-07-02;2026-07-03;9,8400;2;2.149.500;-;-;-;-;-;-;-;-;-;-;1;959.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3.109.482
2026-07-02;2026-07-03;9,8500;-;-;1;699.940;-;-;-;-;-;-;-;-;1;1.400;1;17.983;-;-;-;-;-;-;-;-;-;-;-;-;3;719.323
2026-07-02;2026-07-03;9,8600;-;-;-;-;-;-;-;-;-;-;-;-;7;1.874;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1.874
2026-07-02;2026-07-03;9,9000;-;-;1;402.892;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;402.892
2026-07-02;2026-07-03;10,0000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;0;-;-;-;-;-;-;-;-;-;-;34;0
2026-07-02;2026-07-03;TOTAL;54;8.452.401;36;1.239.519;24;27.711;36;1.620.163;12;40.169;2;16;551;5.565.363;193;938.532;1.101;2.567.310;8;4.502;3;2.262;2;2.640;37;431.372;75;209.115;2.134;21.101.076
2026-07-02;2026-07-03;TCO;9,81;;9,86;;9,77;;9,78;;9,68;;9,78;;9,78;;9,72;;9,78;;9,48;;9,78;;9,38;;9,77;;9,78;;9,80;

