"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-21;2026-07-21
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
;;;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto
2026-07-21;2026-07-22;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;1;651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;651
2026-07-21;2026-07-22;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;22.380;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;22.380
2026-07-21;2026-07-22;9,7000;-;-;-;-;-;-;-;-;-;-;-;-;1;691;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;691
2026-07-21;2026-07-22;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;1;151.036;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;151.036
2026-07-21;2026-07-22;9,9600;-;-;-;-;-;-;-;-;-;-;-;-;1;9.968;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;9.968
2026-07-21;2026-07-22;10,3600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;16.633;-;-;33;16.633
2026-07-21;2026-07-22;10,5000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;317;-;-;-;-;5;317
2026-07-21;2026-07-22;10,6500;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;-;3;1.403;-;-;-;-;-;-;-;-;-;-;4;1.408
2026-07-21;2026-07-22;10,7000;-;-;-;-;-;-;-;-;-;-;-;-;116;223.725;132;132.846;105;464.687;-;-;-;-;-;-;-;-;-;-;353;821.258
2026-07-21;2026-07-22;10,7500;11;207.972;-;-;-;-;-;-;-;-;-;-;3;2.757;-;-;-;-;-;-;-;-;-;-;1;36.000;1;14;16;246.743
2026-07-21;2026-07-22;10,8000;51;107.349;30;63.130;18;4.805;35;10.840;14;7.580;4;1.314;-;-;-;-;-;-;10;6.503;-;-;-;-;1;205;-;-;163;201.726
2026-07-21;2026-07-22;10,8100;-;-;-;-;-;-;-;-;-;-;-;-;2;301.253;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;301.253
2026-07-21;2026-07-22;10,8500;-;-;-;-;-;-;-;-;-;-;-;-;24;11.581;-;-;-;-;-;-;-;-;-;-;2;54.910;-;-;26;66.491
2026-07-21;2026-07-22;10,8600;-;-;-;-;-;-;-;-;-;-;-;-;18;461.488;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;461.488
2026-07-21;2026-07-22;10,8900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125;41.630;-;-;-;-;-;-;-;-;-;-;125;41.630
2026-07-21;2026-07-22;10,9000;10;325.015;4;50.647;1;1.000;-;-;1;420.000;3;106;124;167.152;1;5.000;1;1;-;-;11;1.676;1;199.870;1;16.511;157;619.759;315;1.806.736
2026-07-21;2026-07-22;10,9400;1;1.171.075;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.171.075
2026-07-21;2026-07-22;10,9500;2;86.145;27;10.692;-;-;-;-;-;-;-;-;3;100.002;1;380.000;1;150.000;-;-;-;-;-;-;1;21.599;-;-;35;748.438
2026-07-21;2026-07-22;10,9600;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-07-21;2026-07-22;10,9700;2;53.653;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;53.653
2026-07-21;2026-07-22;10,9770;1;200.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;200.000
2026-07-21;2026-07-22;10,9800;1;19.281;-;-;1;50.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;69.281
2026-07-21;2026-07-22;11,0000;7;2.949.895;2;171.290;-;-;-;-;-;-;-;-;-;-;2;106.100;-;-;-;-;-;-;-;-;-;-;-;-;11;3.227.285
2026-07-21;2026-07-22;11,0100;1;299.458;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.825;-;-;2;303.283
2026-07-21;2026-07-22;11,0200;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;1;40.350;-;-;-;-;-;-;-;-;-;-;-;-;2;140.350
2026-07-21;2026-07-22;11,0300;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-07-21;2026-07-22;11,0500;1;3.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5.475.580;-;-;4;8.475.580
2026-07-21;2026-07-22;11,0800;-;-;1;245.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;245.000
2026-07-21;2026-07-22;11,0850;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-07-21;2026-07-22;11,1000;-;-;-;-;-;-;-;-;-;-;-;-;1;331.016;-;-;-;-;-;-;-;-;-;-;1;2.052.703;-;-;2;2.383.718
2026-07-21;2026-07-22;11,1050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;210.000;-;-;1;210.000
2026-07-21;2026-07-22;11,1200;-;-;-;-;-;-;-;-;-;-;-;-;1;499.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.975
2026-07-21;2026-07-22;11,1300;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-21;2026-07-22;11,1500;-;-;1;300.000;-;-;-;-;-;-;-;-;2;944.610;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.244.610
2026-07-21;2026-07-22;11,3500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;189;-;-;-;-;-;-;-;-;-;-;-;-;1;189
2026-07-21;2026-07-22;TOTAL;89;8.519.844;65;840.759;20;55.805;35;10.840;15;427.580;8;101.420;302;4.328.290;138;664.484;236;1.157.721;10;6.503;11;1.676;6;200.187;45;7.887.965;158;619.773;1.138;24.822.845
2026-07-21;2026-07-22;TCO;11,00;;11,06;;10,96;;10,80;;10,90;;10,96;;10,98;;10,91;;10,91;;10,80;;10,90;;10,90;;11,06;;10,90;;11,00;

