"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-04;2026-08-04
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-04;2026-08-05;11,7300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;24.975;-;-;-;-;-;-;-;-;-;-;1;24.975
2026-08-04;2026-08-05;11,7500;-;-;-;-;-;-;-;-;-;-;-;-;2;41.860;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;41.860
2026-08-04;2026-08-05;11,8000;-;-;-;-;-;-;-;-;-;-;1;3.165;1;384.560;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;387.725
2026-08-04;2026-08-05;11,8700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-08-04;2026-08-05;11,8800;81;3.112.502;29;224.231;10;2.333;-;-;-;-;-;-;29;3.782;424;1.774.577;2;12.632;-;-;-;-;-;-;-;-;-;-;575;5.130.056
2026-08-04;2026-08-05;11,8900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1
2026-08-04;2026-08-05;11,9000;4;570.022;-;-;-;-;3;2.052.981;-;-;1;17.835;3;541.955;1;0;-;-;-;-;-;-;-;-;1;29.960;-;-;13;3.212.753
2026-08-04;2026-08-05;11,9200;1;499.975;1;499.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;999.890
2026-08-04;2026-08-05;11,9210;1;1.600.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.600.000
2026-08-04;2026-08-05;11,9300;18;20.270;1;99.950;-;-;-;-;-;-;-;-;1;499.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;620.195
2026-08-04;2026-08-05;11,9400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.599.905;-;-;1;1.599.905
2026-08-04;2026-08-05;11,9500;1;50.433;3;463.203;-;-;2;1.999.978;-;-;-;-;3;1.927.183;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;4.440.798
2026-08-04;2026-08-05;11,9800;1;31.642;-;-;-;-;-;-;24;66.948;1;200;-;-;-;-;1;999.978;72;160.064;-;-;-;-;-;-;-;-;99;1.258.831
2026-08-04;2026-08-05;12,0000;15;913.295;3;439.925;-;-;1;70.000;-;-;1;49.962;1;348.545;3;2.241.592;7;2.333.234;-;-;-;-;-;-;-;-;-;-;31;6.396.553
2026-08-04;2026-08-05;12,0300;2;6.793;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6.793
2026-08-04;2026-08-05;12,0350;2;99.999.970;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;99.999.970
2026-08-04;2026-08-05;12,0400;-;-;-;-;-;-;-;-;-;-;-;-;1;126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;126
2026-08-04;2026-08-05;12,0500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;201.724;-;-;-;-;-;-;-;-;1;2.655;-;-;4;204.379
2026-08-04;2026-08-05;12,0645;-;-;-;-;-;-;-;-;-;-;-;-;1;7.080.747;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7.080.747
2026-08-04;2026-08-05;12,0700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;196;157.374;-;-;-;-;-;-;-;-;-;-;196;157.374
2026-08-04;2026-08-05;12,0800;-;-;333;30.389;1;200;-;-;-;-;4;265.980;551;2.092.808;10;957.798;4;9.924.000;-;-;18;26.452;-;-;2;1.604.191;499;7.705.122;1.422;22.606.940
2026-08-04;2026-08-05;12,1000;-;-;1;199.940;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;20.895;-;-;2;220.835
2026-08-04;2026-08-05;12,1300;-;-;-;-;-;-;-;-;-;-;-;-;25;7.734;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;7.734
2026-08-04;2026-08-05;12,1500;-;-;-;-;-;-;-;-;-;-;-;-;4;452;-;-;-;-;-;-;-;-;-;-;-;-;1;1.012.401;5;1.012.853
2026-08-04;2026-08-05;12,1700;-;-;1;6.950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.950
2026-08-04;2026-08-05;12,1800;-;-;2;25.604;-;-;-;-;-;-;-;-;6;12.492;1;76.000;-;-;-;-;-;-;-;-;1;800;-;-;10;114.896
2026-08-04;2026-08-05;12,2000;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-08-04;2026-08-05;TOTAL;126;106.804.901;374;1.990.108;11;2.533;54;4.143.980;25;1.066.948;8;337.142;769;13.239.973;445;5.251.692;541;14.858.962;72;160.064;18;26.452;9;14.353;56;3.326.125;500;8.717.523;3.008;159.940.755
2026-08-04;2026-08-05;TCO;12,03;;11,97;;11,90;;11,92;;12,19;;12,06;;11,98;;11,98;;12,02;;11,98;;12,08;;11,68;;12,00;;12,09;;12,02;

