"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-14;2026-08-14
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-14;"2026-08-15 al 2026-08-17";11,5500;18;9.187.492;2;699.950;-;-;1;645.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;10.532.442
2026-08-14;"2026-08-15 al 2026-08-17";11,5700;-;-;-;-;-;-;-;-;-;-;-;-;4;1.254.190;1;244.888;-;-;-;-;-;-;-;-;-;-;-;-;5;1.499.078
2026-08-14;"2026-08-15 al 2026-08-17";11,5800;1;35.000;-;-;-;-;-;-;-;-;-;-;1;4.085.671;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4.120.671
2026-08-14;"2026-08-15 al 2026-08-17";11,5900;-;-;-;-;-;-;-;-;-;-;-;-;3;1.690.172;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.690.172
2026-08-14;"2026-08-15 al 2026-08-17";11,5950;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-08-14;"2026-08-15 al 2026-08-17";11,6000;4;977.065;3;609.990;-;-;-;-;-;-;1;150.000;1;46.429;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;1.783.484
2026-08-14;"2026-08-15 al 2026-08-17";11,6010;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;1.394.131;-;-;-;-;-;-;-;-;-;-;-;-;8;1.394.131
2026-08-14;"2026-08-15 al 2026-08-17";11,6100;1;571.705;-;-;-;-;-;-;-;-;-;-;-;-;1;499.935;23;2.391;-;-;-;-;-;-;-;-;-;-;25;1.074.030
2026-08-14;"2026-08-15 al 2026-08-17";11,6200;3;1.499.975;-;-;1;500;-;-;-;-;4;218;45;1.021.974;7;3.007.500;-;-;-;-;-;-;-;-;1;40.000;-;-;61;5.570.167
2026-08-14;"2026-08-15 al 2026-08-17";11,6350;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-08-14;"2026-08-15 al 2026-08-17";11,6500;9;42.450;4;1.519.598;-;-;-;-;1;1.000.000;-;-;-;-;-;-;1;499.980;-;-;-;-;-;-;-;-;-;-;15;3.062.028
2026-08-14;"2026-08-15 al 2026-08-17";11,6600;-;-;-;-;-;-;-;-;-;-;-;-;20;7.314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;7.314
2026-08-14;"2026-08-15 al 2026-08-17";11,6900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.875;-;-;-;-;-;-;-;-;-;-;2;1.875
2026-08-14;"2026-08-15 al 2026-08-17";11,7100;-;-;-;-;-;-;-;-;-;-;-;-;3;739;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;739
2026-08-14;"2026-08-15 al 2026-08-17";11,7200;-;-;1;150.000;-;-;-;-;1;4.987;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;76.000;1;49.935;5;280.923
2026-08-14;"2026-08-15 al 2026-08-17";11,7500;12;67.573;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;67.573
2026-08-14;"2026-08-15 al 2026-08-17";11,8600;-;-;-;-;-;-;-;-;-;-;-;-;3;351;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;351
2026-08-14;"2026-08-15 al 2026-08-17";11,9000;5;3.119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;3.119
2026-08-14;"2026-08-15 al 2026-08-17";12,0000;9;5.166;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;5.166
2026-08-14;"2026-08-15 al 2026-08-17";TOTAL;123;12.800.668;317;3.040.586;11;32.075;54;782.249;28;1.086.452;16;241.180;170;11.167.635;171;5.524.586;251;1.159.765;24;50.458;-;-;1;1;32;370.467;25;59.954;1.223;36.316.075
2026-08-14;"2026-08-15 al 2026-08-17";TCO;11,56;;11,62;;11,46;;11,52;;11,63;;11,54;;11,59;;11,59;;11,47;;11,32;;-;;11,22;;11,51;;11,52;;11,58;

