"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-10;2026-08-10
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
;;;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto
2026-08-10;2026-08-11;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;2;31.200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;31.200
2026-08-10;2026-08-11;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;3;163.254;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;163.254
2026-08-10;2026-08-11;9,9600;-;-;-;-;-;-;-;-;-;-;-;-;1;9.530;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;9.530
2026-08-10;2026-08-11;10,0000;-;-;-;-;-;-;-;-;-;-;1;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;10
2026-08-10;2026-08-11;10,2000;-;-;-;-;-;-;-;-;-;-;-;-;105;33.220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105;33.220
2026-08-10;2026-08-11;11,0000;-;-;-;-;-;-;-;-;-;-;3;900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;900
2026-08-10;2026-08-11;11,1000;-;-;-;-;-;-;63;48.413;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63;48.413
2026-08-10;2026-08-11;11,2000;-;-;1;25.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25.000
2026-08-10;2026-08-11;11,2500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;25.789;-;-;3;25.789
2026-08-10;2026-08-11;11,2600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000;-;-;1;100.000
2026-08-10;2026-08-11;11,2700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57;66.634;-;-;57;66.634
2026-08-10;2026-08-11;11,3000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;122.390;-;-;1;122.390
