"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-01;2026-09-01
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-01;2026-09-02;11,8300;-;-;-;-;-;-;-;-;-;-;-;-;3;640;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;640
2026-09-01;2026-09-02;11,8500;9;56.828;-;-;-;-;6;1.393;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;58.221
2026-09-01;2026-09-02;11,8600;-;-;-;-;-;-;-;-;-;-;-;-;1;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;42
2026-09-01;2026-09-02;11,8800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;7.128;-;-;32;7.128
2026-09-01;2026-09-02;11,9200;41;50.935;-;-;-;-;-;-;12;65.008;-;-;15;121.515;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68;237.458
2026-09-01;2026-09-02;11,9500;9;40.992;-;-;-;-;-;-;-;-;-;-;1;10.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;50.992
2026-09-01;2026-09-02;12,0000;4;74.404;-;-;1;20.000;39;88.463;-;-;-;-;1;200.000;-;-;1;0;-;-;-;-;-;-;1;14.893;-;-;47;397.760
2026-09-01;2026-09-02;12,0200;2;9.474;22;264.686;-;-;1;100.000;-;-;2;11.371;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;385.531
2026-09-01;2026-09-02;12,0300;2;200.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;200.000
2026-09-01;2026-09-02;12,0500;1;50.000;13;97.634;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;147.634
2026-09-01;2026-09-02;12,1000;3;183.285;-;-;-;-;1;326.560;-;-;-;-;24;113.554;-;-;2;20.000;-;-;-;-;-;-;1;16.393;-;-;31;659.792
2026-09-01;2026-09-02;12,1200;3;202.880;294;29.983;-;-;-;-;-;-;1;8;133;1.499.025;-;-;400;1.656.139;-;-;-;-;-;-;1;49.935;-;-;832;3.437.970
2026-09-01;2026-09-02;12,1300;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-09-01;2026-09-02;12,1500;4;247.755;2;45.154;-;-;1;30.000;-;-;-;-;-;-;1;19.915;-;-;-;-;-;-;-;-;-;-;-;-;8;342.824
2026-09-01;2026-09-02;12,1600;-;-;-;-;-;-;-;-;-;-;2;265.223;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;265.223
2026-09-01;2026-09-02;12,1700;-;-;-;-;-;-;-;-;-;-;-;-;3;345.980;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;345.980
2026-09-01;2026-09-02;12,1800;2;139.915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;99.958;-;-;4;239.873
2026-09-01;2026-09-02;12,1900;-;-;1;4.966;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.966
2026-09-01;2026-09-02;12,1950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;120.000;-;-;-;-;-;-;-;-;-;-;-;-;1;120.000
2026-09-01;2026-09-02;12,2000;2;550.000;-;-;-;-;-;-;-;-;-;-;1;273.152;-;-;-;-;-;-;-;-;-;-;2;4.500;-;-;5;827.652
2026-09-01;2026-09-02;12,2100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;250.000;-;-;-;-;-;-;-;-;-;-;1;250.000
2026-09-01;2026-09-02;12,2200;-;-;-;-;-;-;2;115.682;-;-;-;-;3;3;-;-;1;1.043;-;-;-;-;-;-;1;1.565;-;-;7;118.292
2026-09-01;2026-09-02;12,2300;-;-;-;-;-;-;-;-;1;9.475;-;-;1;4.999.921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5.009.396
2026-09-01;2026-09-02;12,2500;1;352.965;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;135.931;-;-;4;488.896
2026-09-01;2026-09-02;12,2600;-;-;2;236.271;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;236.271
2026-09-01;2026-09-02;12,2700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.386.175;-;-;-;-;-;-;-;-;-;-;2;2.386.175
2026-09-01;2026-09-02;12,2800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;53.150;-;-;1;53.150
2026-09-01;2026-09-02;12,3000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;222.684;-;-;4;222.684
2026-09-01;2026-09-02;12,3100;-;-;-;-;-;-;-;-;-;-;-;-;1;377.311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;377.311
2026-09-01;2026-09-02;12,3400;1;503.658;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;503.658
2026-09-01;2026-09-02;12,3500;-;-;3;1.408.249;-;-;1;873.907;-;-;-;-;1;549.982;1;1.000.000;-;-;-;-;-;-;-;-;1;149.880;-;-;7;3.982.018
2026-09-01;2026-09-02;12,3600;1;3.965.000;3;667.476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4.632.476
2026-09-01;2026-09-02;12,3800;1;199.975;7;3.610.427;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;3.810.402
2026-09-01;2026-09-02;12,4000;-;-;1;1.499.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;879.665;-;-;4;2.379.640
2026-09-01;2026-09-02;12,4050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.905;-;-;1;99.905
2026-09-01;2026-09-02;12,4100;-;-;-;-;-;-;-;-;2;649.810;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;649.810
2026-09-01;2026-09-02;12,4145;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-09-01;2026-09-02;12,4200;-;-;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000
2026-09-01;2026-09-02;12,4500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;300.000;-;-;2;300.000
2026-09-01;2026-09-02;TOTAL;106;6.857.678;348;7.864.821;29;25.920;51;1.536.004;17;1.524.293;9;309.732;252;9.634.149;61;1.287.492;407;4.313.357;21;20.429;5;1.853;2;10;55;2.035.586;13;4.663;1.376;35.415.989
2026-09-01;2026-09-02;TCO;12,29;;12,35;;11,93;;12,24;;12,39;;12,09;;12,17;;12,25;;12,21;;11,82;;11,72;;11,72;;12,35;;10,50;;12,26;

