"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-27;2026-07-27
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-27;2026-07-28;11,6100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;181.540;-;-;-;-;-;-;-;-;-;-;-;-;1;181.540
2026-07-27;2026-07-28;11,6400;-;-;2;4.342;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4.342
2026-07-27;2026-07-28;11,6500;2;733.543;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;733.543
2026-07-27;2026-07-28;11,7000;-;-;2;1.106.720;-;-;-;-;-;-;-;-;2;1.219.975;3;1.745.930;-;-;-;-;-;-;-;-;1;299.880;-;-;8;4.372.505
2026-07-27;2026-07-28;11,7500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;100.000;-;-;2;100.000
2026-07-27;2026-07-28;11,7600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;1;150.000
2026-07-27;2026-07-28;11,8000;-;-;-;-;-;-;-;-;-;-;1;130.025;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;130.025
2026-07-27;2026-07-28;11,8500;-;-;-;-;-;-;-;-;-;-;1;299.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;299.975
2026-07-27;2026-07-28;11,9000;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.000.000
2026-07-27;2026-07-28;TOTAL;53;3.636.725;69;4.096.951;36;12.619;39;3.088.493;19;46.440;16;1.067.063;214;4.163.882;239;3.158.392;255;507.386;23;22.014;5;5.293;4;350;38;1.281.388;59;53.381;1.069;21.140.379
2026-07-27;2026-07-28;TCO;11,54;;11,74;;11,33;;11,45;;11,51;;11,52;;11,41;;11,55;;11,32;;11,27;;11,37;;10,97;;11,54;;11,37;;11,54;

