"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-07;2026-09-07
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-09-07;2026-09-08;12,2000;-;-;-;-;-;-;47;37.607;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;37.607
2026-09-07;2026-09-08;12,2500;1;218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;218
2026-09-07;2026-09-08;12,2600;-;-;-;-;-;-;-;-;-;-;-;-;4;2.685;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2.685
2026-09-07;2026-09-08;12,2800;-;-;-;-;20;2.432;-;-;-;-;-;-;-;-;-;-;-;-;23;15.894;-;-;-;-;-;-;-;-;43;18.326
2026-09-07;2026-09-08;12,3200;-;-;-;-;-;-;-;-;-;-;-;-;10;2.618;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;2.618
2026-09-07;2026-09-08;12,3300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;12.862;-;-;44;12.862
2026-09-07;2026-09-08;12,3800;26;33.655;20;120.646;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46;154.301
2026-09-07;2026-09-08;12,4000;1;30.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;30.000
2026-09-07;2026-09-08;12,4500;1;38.723;-;-;-;-;-;-;-;-;-;-;13;16.877;1;19.134;-;-;-;-;-;-;-;-;1;3.560;-;-;16;78.294
2026-09-07;2026-09-08;12,4700;2;60.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;902.864;-;-;-;-;-;-;-;-;-;-;3;962.864
2026-09-07;2026-09-08;12,4800;4;25.380;1;129.988;-;-;-;-;-;-;8;5.969;-;-;1;2.500;-;-;-;-;-;-;-;-;-;-;-;-;14;163.838
2026-09-07;2026-09-08;12,5000;10;626.297;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;273.152;-;-;-;-;-;-;2;230.000;-;-;13;1.129.449
2026-09-07;2026-09-08;12,5400;-;-;-;-;-;-;-;-;-;-;-;-;1;480.402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;480.402
2026-09-07;2026-09-08;12,5500;-;-;5;116.187;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;153.713;-;-;6;269.900
2026-09-07;2026-09-08;12,5560;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;1;0
2026-09-07;2026-09-08;12,5600;-;-;-;-;-;-;-;-;-;-;-;-;17;147.170;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;147.170
2026-09-07;2026-09-08;12,5790;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;1;0
2026-09-07;2026-09-08;12,5800;1;69.626;5;81.628;-;-;-;-;35;654.522;1;6;58;1.528.513;4;154.440;456;1.598.073;-;-;-;-;-;-;-;-;-;-;560;4.086.808
2026-09-07;2026-09-08;12,6000;-;-;2;368.302;-;-;1;350.000;3;209.924;-;-;-;-;-;-;5;866.370;-;-;-;-;-;-;-;-;-;-;11;1.794.596
2026-09-07;2026-09-08;12,6200;2;361.960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;361.960
2026-09-07;2026-09-08;12,6250;-;-;-;-;-;-;-;-;-;-;1;70.031;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;70.031
2026-09-07;2026-09-08;12,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;400.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;400.000
2026-09-07;2026-09-08;12,6400;1;119.916;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;119.916
2026-09-07;2026-09-08;12,6500;-;-;3;183.219;-;-;-;-;-;-;-;-;2;1.310.040;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1.493.259
2026-09-07;2026-09-08;12,6800;1;137.834;523;88.782;-;-;-;-;-;-;-;-;5;4;2;41.265;1;1.200;-;-;-;-;-;-;-;-;-;-;532;269.085
2026-09-07;2026-09-08;12,7000;2;473.535;-;-;-;-;-;-;-;-;-;-;-;-;1;3.999.895;-;-;-;-;-;-;-;-;-;-;-;-;3;4.473.430
2026-09-07;2026-09-08;12,7600;-;-;2;1.351.516;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.351.516
2026-09-07;2026-09-08;TOTAL;56;1.978.151;561;2.440.267;20;2.432;48;387.607;38;864.446;10;76.007;153;4.016.082;215;4.303.984;468;3.647.091;23;15.894;7;3.382;1;1;49;400.265;34;2.530;1.683;18.138.141
2026-09-07;2026-09-08;TCO;12,59;;12,67;;12,28;;12,56;;12,58;;12,61;;12,52;;12,68;;12,55;;12,28;;12,18;;12,18;;12,51;;11,30;;12,60;

