"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-07-22;2026-07-22
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-07-22;2026-07-23;10,9500;3;141.931;-;-;-;-;-;-;-;-;-;-;1;349.701;-;-;-;-;-;-;-;-;-;-;1;112.650;-;-;5;604.282
2026-07-22;2026-07-23;10,9600;-;-;-;-;-;-;-;-;-;-;-;-;18;722.099;1;215.605;-;-;-;-;-;-;-;-;-;-;-;-;19;937.704
2026-07-22;2026-07-23;10,9800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;28.930;-;-;1;28.930
2026-07-22;2026-07-23;10,9900;1;882.820;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121;34.356;-;-;-;-;-;-;-;-;-;-;122;917.176
2026-07-22;2026-07-23;11,0000;16;284.716;2;56.128;1;900;-;-;-;-;7;57.501;61;135.841;7;45.797;2;23;-;-;6;1.178;-;-;2;2.505;80;179.795;184;764.384
2026-07-22;2026-07-23;11,0039;1;99.965;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.965
2026-07-22;2026-07-23;11,0300;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;1;14.910;-;-;-;-;-;-;-;-;-;-;-;-;2;114.910
2026-07-22;2026-07-23;11,0400;1;408.322;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;408.322
2026-07-22;2026-07-23;11,0500;2;1.620.827;1;10.000;-;-;-;-;-;-;1;16.965;-;-;-;-;1;60.000;-;-;-;-;-;-;3;629.924;-;-;8;2.337.716
2026-07-22;2026-07-23;11,0700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.111.998;-;-;-;-;-;-;-;-;-;-;1;1.111.998
2026-07-22;2026-07-23;11,0800;-;-;1;99.988;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;99.988
2026-07-22;2026-07-23;11,1000;4;441.108;32;261.970;-;-;1;54.900;-;-;-;-;2;58.000;3;50.000;2;1.100.000;-;-;-;-;-;-;-;-;-;-;44;1.965.979
2026-07-22;2026-07-23;11,1200;3;619.975;2;1.233.021;-;-;-;-;-;-;-;-;-;-;1;212.355;-;-;-;-;-;-;-;-;-;-;-;-;6;2.065.351
2026-07-22;2026-07-23;11,1300;-;-;1;2.000.000;-;-;-;-;-;-;-;-;-;-;-;-;3;4.000.000;-;-;-;-;-;-;-;-;-;-;4;6.000.000
2026-07-22;2026-07-23;11,1350;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-22;2026-07-23;11,1500;4;4.200.025;-;-;-;-;1;64.210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4.264.235
2026-07-22;2026-07-23;11,1550;-;-;-;-;-;-;-;-;-;-;-;-;1;689.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;689.982
2026-07-22;2026-07-23;11,1600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.308.530;-;-;-;-;-;-;-;-;-;-;-;-;1;2.308.530
2026-07-22;2026-07-23;11,1700;-;-;1;445.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;445.000
2026-07-22;2026-07-23;11,2000;-;-;-;-;-;-;4;1.965.712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1.965.712
2026-07-22;2026-07-23;11,2500;-;-;-;-;-;-;-;-;-;-;-;-;1;2.999.921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.999.921
2026-07-22;2026-07-23;11,2800;-;-;-;-;-;-;-;-;-;-;-;-;1;4.999.935;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.999.935
2026-07-22;2026-07-23;11,3000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.880;-;-;1;199.880
2026-07-22;2026-07-23;11,4000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;994.760;-;-;2;994.760
2026-07-22;2026-07-23;TOTAL;96;10.191.351;57;4.166.320;19;5.106;37;2.129.943;21;4.591;10;104.772;261;10.339.224;313;3.134.714;263;6.776.276;8;12.127;6;1.178;5;1.520;39;1.991.354;81;179.799;1.216;39.038.276
2026-07-22;2026-07-23;TCO;11,09;;11,12;;10,92;;11,19;;10,90;;10,98;;11,19;;11,11;;11,09;;10,90;;11,00;;10,60;;11,24;;11,00;;11,13;

