"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-08-13;2026-08-13
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
2026-08-13;2026-08-14;11,3600;2;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;177.954;-;-;-;-;-;-;-;-;45;677.954
2026-08-13;2026-08-14;11,4000;-;-;1;29.987;-;-;75;585.578;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76;615.565
2026-08-13;2026-08-14;11,4200;-;-;-;-;-;-;2;206.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;206.000
2026-08-13;2026-08-14;11,4300;-;-;-;-;-;-;2;140.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;140.000
2026-08-13;2026-08-14;11,4500;-;-;-;-;-;-;3;133.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;133.000
2026-08-13;2026-08-14;11,4600;38;93.557;232;29.154;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;270;122.711
2026-08-13;2026-08-14;11,5000;-;-;2;704.890;-;-;5;79.577;-;-;1;50.000;1;78.982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;913.449
2026-08-13;2026-08-14;11,5050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;103.396;-;-;-;-;-;-;-;-;-;-;-;-;2;103.396
2026-08-13;2026-08-14;11,5100;2;4.422;-;-;-;-;-;-;-;-;-;-;-;-;2;167.932;-;-;-;-;1;2.100;-;-;-;-;-;-;5;174.454
2026-08-13;2026-08-14;11,5300;-;-;-;-;-;-;-;-;-;-;1;50.965;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;50.965
2026-08-13;2026-08-14;11,5500;8;14.459;-;-;1;145.000;-;-;-;-;1;100.000;-;-;4;1.217.146;-;-;-;-;-;-;-;-;2;18.105;-;-;16;1.494.710
2026-08-13;2026-08-14;11,5600;9;67.018;-;-;-;-;-;-;14;12.182;6;4.279;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;83.479
2026-08-13;2026-08-14;11,5800;-;-;1;89.557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;167.124;-;-;2;256.681
2026-08-13;2026-08-14;11,6000;7;235.970;-;-;-;-;-;-;1;50.000;-;-;-;-;2;97.030;1;865.530;-;-;-;-;-;-;1;2.999.880;-;-;12;4.248.410
2026-08-13;2026-08-14;11,6100;-;-;-;-;-;-;-;-;-;-;-;-;1;2.451.208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2.451.208
2026-08-13;2026-08-14;11,6200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;1;500.000
2026-08-13;2026-08-14;11,6300;3;741.808;-;-;-;-;-;-;-;-;-;-;4;1.725.600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;2.467.408
2026-08-13;2026-08-14;11,6400;4;1.071.729;-;-;-;-;-;-;-;-;-;-;-;-;1;499.932;-;-;-;-;-;-;-;-;-;-;-;-;5;1.571.661
2026-08-13;2026-08-14;11,6500;16;1.263.909;-;-;-;-;-;-;-;-;-;-;-;-;1;600.000;19;251.436;-;-;-;-;-;-;-;-;-;-;36;2.115.344
2026-08-13;2026-08-14;11,6600;14;4.539.378;6;2.863.397;-;-;-;-;-;-;6;7.003;50;974.426;127;4.425.997;1;1.000.000;-;-;4;7.001;-;-;-;-;-;-;208;13.817.202
2026-08-13;2026-08-14;11,6650;4;3.049.925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3.049.925
2026-08-13;2026-08-14;11,6700;-;-;-;-;-;-;-;-;1;15.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;15.000
2026-08-13;2026-08-14;11,6800;1;1.044.436;-;-;-;-;-;-;-;-;-;-;1;399.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.444.411
2026-08-13;2026-08-14;11,6950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;259.940;-;-;-;-;-;-;-;-;-;-;-;-;1;259.940
2026-08-13;2026-08-14;11,6960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.000.000;-;-;-;-;-;-;-;-;-;-;-;-;1;3.000.000
2026-08-13;2026-08-14;11,7000;-;-;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-08-13;2026-08-14;11,7100;-;-;-;-;-;-;-;-;-;-;-;-;18;6.159;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;6.159
2026-08-13;2026-08-14;11,7400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3.483;-;-;-;-;-;-;-;-;-;-;1;3.483
2026-08-13;2026-08-14;11,7500;8;115.057;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;115.057
2026-08-13;2026-08-14;11,7600;-;-;-;-;-;-;-;-;-;-;-;-;5;3;2;423.200;-;-;-;-;-;-;-;-;1;63.230;-;-;8;486.433
2026-08-13;2026-08-14;11,7700;-;-;-;-;-;-;-;-;-;-;-;-;6;2.502;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;2.502
2026-08-13;2026-08-14;11,7900;-;-;1;5.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.000
2026-08-13;2026-08-14;11,8600;-;-;-;-;-;-;-;-;-;-;-;-;11;6.002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;6.002
2026-08-13;2026-08-14;11,9000;4;13.638;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;13.638
2026-08-13;2026-08-14;11,9900;-;-;1;712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;712
2026-08-13;2026-08-14;12,0000;5;13.048;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;13.048
2026-08-13;2026-08-14;12,0100;-;-;-;-;-;-;-;-;-;-;-;-;1;250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;250
2026-08-13;2026-08-14;12,1300;-;-;-;-;-;-;-;-;-;-;-;-;3;708;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;708
2026-08-13;2026-08-14;TOTAL;128;12.770.296;265;4.781.021;5;145.788;87;1.144.155;16;77.182;15;212.246;184;5.781.733;184;10.821.109;226;2.871.760;43;177.954;6;13.401;2;1.500;36;3.281.690;28;18.225;1.225;42.098.061
2026-08-13;2026-08-14;TCO;11,64;;11,63;;11,55;;11,42;;11,61;;11,54;;11,59;;11,66;;11,57;;11,36;;11,51;;11,26;;11,60;;10,16;;11,62;

