"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-09-03;2026-09-03
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";Vigencia;"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CREDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONOMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
;;;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto
2026-09-03;2026-09-04;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;8.917;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8.917
2026-09-03;2026-09-04;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;1;47.443;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;47.443
2026-09-03;2026-09-04;9,9600;-;-;-;-;-;-;-;-;-;-;-;-;1;12.495;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;12.495
2026-09-03;2026-09-04;10,0000;-;-;-;-;-;-;-;-;-;-;-;-;37;20.822;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;20.822
2026-09-03;2026-09-04;10,5000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;2.014;22;2.014
2026-09-03;2026-09-04;11,5000;-;-;-;-;-;-;-;-;-;-;-;-;1;157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;157
2026-09-03;2026-09-04;11,6400;-;-;1;5.787;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.787
2026-09-03;2026-09-04;11,7900;-;-;1;4.287;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4.287
2026-09-03;2026-09-04;11,8200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;209;186.566;-;-;-;-;-;-;-;-;-;-;-;-;209;186.566
2026-09-03;2026-09-04;11,9000;-;-;-;-;-;-;-;-;-;-;1;45.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;45.000
2026-09-03;2026-09-04;11,9200;-;-;-;-;-;-;-;-;-;-;-;-;8;540;-;-;-;-;-;-;6;1.553;3;2;-;-;-;-;17;2.094
2026-09-03;2026-09-04;11,9500;11;64.732;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;64.732
2026-09-03;2026-09-04;12,0000;-;-;1;3.987;-;-;-;-;-;-;-;-;1;10.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;13.987
2026-09-03;2026-09-04;12,0200;-;-;-;-;33;21.935;-;-;-;-;-;-;-;-;-;-;-;-;22;11.869;-;-;-;-;-;-;-;-;55;33.803
2026-09-03;2026-09-04;12,0600;5;15.517;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;15.517
2026-09-03;2026-09-04;12,0700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;3.088;-;-;27;3.088
2026-09-03;2026-09-04;12,1000;13;56.792;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;56.792
2026-09-03;2026-09-04;12,1200;52;82.000;32;113.563;-;-;-;-;17;2.145;-;-;14;7.321;-;-;1;4.963;-;-;-;-;-;-;-;-;-;-;116;209.993
2026-09-03;2026-09-04;12,1500;-;-;1;8.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8.000
2026-09-03;2026-09-04;12,1900;-;-;1;387;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;387
2026-09-03;2026-09-04;12,2000;-;-;1;14.950;-;-;43;82.004;1;50.000;-;-;-;-;1;15.000;-;-;-;-;-;-;-;-;1;2.605;-;-;47;164.559
2026-09-03;2026-09-04;12,2200;1;39.434;-;-;-;-;-;-;-;-;3;8.044;-;-;1;10.000;-;-;-;-;-;-;-;-;1;399;-;-;6;57.877
2026-09-03;2026-09-04;12,2500;1;5.500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5.500
2026-09-03;2026-09-04;12,2600;-;-;-;-;-;-;-;-;-;-;-;-;27;52.320;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;52.320
2026-09-03;2026-09-04;12,3000;-;-;1;579.464;-;-;-;-;-;-;-;-;20;141.136;-;-;-;-;-;-;-;-;-;-;5;48.975;-;-;26;769.575
2026-09-03;2026-09-04;12,3200;4;163.343;6;342.723;1;24.500;-;-;-;-;3;100.070;23;1.539.904;3;78.221;315;634.408;-;-;-;-;-;-;7;359.130;-;-;362;3.242.300
